type,category,tw_word,cn_word
大陸特有,居住＆建築,,牆圍
大陸特有,居住＆建築,,腐敗房
大陸特有,居住＆建築,,警營
大陸特有,居住＆建築,,創衛
大陸特有,居住＆建築,,暫住證
大陸特有,居住＆建築,,標誌性建築
大陸特有,居住＆建築,,熱土
大陸特有,居住＆建築,,軟環境
大陸特有,居住＆建築,,錯層/錯層式住宅
大陸特有,居住＆建築,,飄窗
大陸特有,居住＆建築,,低飄窗
大陸特有,居住＆建築,,鴛鴦房
大陸特有,居住＆建築,,鴛鴦樓
大陸特有,居住＆建築,,地庫
大陸特有,居住＆建築,,危改
大陸特有,居住＆建築,,危改區
大陸特有,居住＆建築,,尾工
大陸特有,居住＆建築,,應急建築
大陸特有,居住＆建築,,房託
大陸特有,居住＆建築,,房展
大陸特有,居住＆建築,,房補/房貼
大陸特有,居住＆建築,,模紋花壇/鑲嵌花壇
大陸特有,居住＆建築,,還遷
大陸特有,居住＆建築,,釣魚工程
大陸特有,居住＆建築,,門前三包
大陸特有,居住＆建築,,開荒保潔/裝修後保潔
大陸特有,居住＆建築,,拱北
大陸特有,居住＆建築,,統建
大陸特有,居住＆建築,,晾臺
大陸特有,居住＆建築,,搞衛生
大陸特有,居住＆建築,,鎮子
同實異名,水運,氣墊船,氣墊船/騰空船
大陸特有,水運,,公路港
大陸特有,水運,,客滾船
大陸特有,水運,,斷航期
大陸特有,水運,,舾裝
同實異名,空運,空巴/空中巴士,空巴/空中巴士/空客/空中客車
同實異名,空運,空橋/登機橋,空橋/登機橋/廊橋/登機廊橋
同實異名,空運,候機室/登機室,候機室 
同實異名,空運,航廈/ ,航站樓/候機樓
同實異名,空運,報到櫃檯,值機島
同實異名,空運,登機門,登機口
同實異名,空運,登機證,登機證/登機牌/登機卡
同實異名,空運,黑盒子,黑匣子
同實異名,空運,儀降,盲降
同實異名,空運,噴射機,噴氣式飛機 
大陸特有,空運,,對空臺
大陸特有,空運,,空乘
大陸特有,空運,,商飛
大陸特有,空運,,銀燕
同實異名,陸運,油電車/油電混合車,油電車/油電混合動力車
同實異名,陸運,入檔/打檔,掛擋
同實異名,陸運,小貨車,小貨車/微型車
同實異名,陸運,小綿羊/輕型機車,輕便摩托車
同實異名,陸運,小轎車,小轎車/小臥車
同實異名,陸運,內胎,內胎/內帶/裏帶
同實異名,陸運,公共交通/大眾運輸,公共交通/公交 
同實異名,陸運,公共汽車/公車,公共汽車/公交/公汽/公交車
同實異名,陸運,公車站,公交站
同實異名,陸運,公車站牌,公交車站牌
同實異名,陸運,公車專用道,公交車道/公交車專用道
同實異名,陸運,升擋/升檔,升擋
同實異名,陸運,手排/手排擋/手排檔,手排/手排擋/手動擋
同實異名,陸運,月臺門,屏蔽門
同實異名,陸運,加班車,加班車/加車
同實異名,陸運,外胎,外胎/外帶
同實異名,陸運,打空檔,掛空擋
同實異名,陸運,末班車,末班車/末車
同實異名,陸運,瓦斯車,天然氣汽車
同實異名,陸運,交流道,匝道
同實異名,陸運,交通車,交通車/班車
同實異名,陸運,共乘,拼車
同實異名,陸運,自排/自動擋/自動檔,自排/自動擋
同實異名,陸運,助力車,助力車/電動車
同實異名,陸運,快速道/快速道路,快速路
同實異名,陸運,車斗,車斗/跨鬥
同實異名,陸運,車胎/輪胎,車胎/輪胎/車帶/輪帶
同實異名,陸運,拖斗,拖斗/掛斗
同實異名,陸運,拖車,拖車/掛車
同實異名,陸運,朋馳/賓士,大奔 /奔馳
同實異名,陸運,空擋/空檔,空擋
同實異名,陸運,便道,便道/輔道
同實異名,陸運,後車廂,後車廂/後備廂
同實異名,陸運,後視鏡/後照鏡,後視鏡
同實異名,陸運,砂石車,砂石車/泥頭車/渣土車
同實異名,陸運,計程車/出租車/出租汽車/小黃,計程車/出租車/出租汽車 /的士
同實異名,陸運,計費表,計價器
同實異名,陸運,起點站,始發站
同實異名,陸運,追撞,追尾 
同實異名,陸運,排擋/排檔,排擋
同實異名,陸運,速可達/速克達,速可達/速克達/踏板摩托車
同實異名,陸運,博愛座,老弱病殘孕專座
同實異名,陸運,單車/自行車/腳踏車/鐵馬,單車/自行車/腳踏車
同實異名,陸運,換擋/換檔,換擋
同實異名,陸運,登山車,登山車/山地車
同實異名,陸運,搭計程車,搭計程車/搭出租車/打車/打的
同實異名,陸運,路肩,路肩/應急車道
同實異名,陸運,磁浮列車,磁浮列車/磁懸浮列車
同實異名,陸運,輕軌/輕軌鐵路,輕軌/輕軌鐵路/城鐵/城市鐵路
同實異名,陸運,摩托車/機車,摩托車/摩托
同實異名,陸運,調撥車道,可變車道/潮汐車道 
同實異名,陸運,髮夾彎,髮夾彎/髮卡彎/掉頭彎
同實異名,陸運,環道,環路
同實異名,陸運,聯結車,拖掛車
同實異名,陸運,轉運站,轉運站/換乘站
同實異名,陸運,雙層公車,雙層公交車 
同實異名,陸運,獸力車,獸力車/畜力車
同實異名,陸運,轎車/房車,轎車
同實異名,陸運,避車道/避車彎,避車道
同名異實,陸運,上行,上行
同名異實,陸運,下行,下行
同名異實,陸運,公車,公車
同名異實,陸運,自駕車,自駕車
同名異實,陸運,房車,房車
同名異實,陸運,重車,重車
同名異實,陸運,普快車,普快車
同名異實,陸運,黑頭車,黑頭車
同名異實,陸運,壓車,壓車
同名異實,陸運,座車,座車
臺灣特有,陸運,尬車,
臺灣特有,陸運,軋車,
臺灣特有,陸運,重車/重機,
臺灣特有,陸運,三貼,
臺灣特有,陸運,三鐵共構,
臺灣特有,陸運,小發財/發財車,
臺灣特有,陸運,中古車,
臺灣特有,陸運,平快車,
臺灣特有,陸運,白牌車,
臺灣特有,陸運,休息站,
臺灣特有,陸運,托拉庫/拖拉庫,
臺灣特有,陸運,自小客車,
臺灣特有,陸運,自用車,
臺灣特有,陸運,泡水車,
臺灣特有,陸運,胖卡,
臺灣特有,陸運,重機車,
臺灣特有,陸運,捷運/大眾捷運系統,
臺灣特有,陸運,捷運工程,
臺灣特有,陸運,貨卡,
臺灣特有,陸運,電聯車,
臺灣特有,陸運,鐵牛車,
大陸特有,陸運,,七人車
大陸特有,陸運,,大篷車
大陸特有,陸運,,公交卡/公交一卡通
大陸特有,陸運,,氣車
大陸特有,陸運,,車皮/火車皮
大陸特有,陸運,,車幫
大陸特有,陸運,,加快
大陸特有,陸運,,包乘制
大陸特有,陸運,,半掛車
大陸特有,陸運,,平板車/平板三輪車
大陸特有,陸運,,打表
大陸特有,陸運,,甩站
大陸特有,陸運,,立交橋
大陸特有,陸運,,車份兒/份兒錢
大陸特有,陸運,,動車
大陸特有,陸運,,動車組
大陸特有,陸運,,低擋
大陸特有,陸運,,快客
大陸特有,陸運,,汽配
大陸特有,陸運,,汽摩
大陸特有,陸運,,和諧號
大陸特有,陸運,,油路
大陸特有,陸運,,直流車
大陸特有,陸運,,城市軌道交通
大陸特有,陸運,,城際鐵路
大陸特有,陸運,,重型汽車
大陸特有,陸運,,面的
大陸特有,陸運,,家庭車
大陸特有,陸運,,特快/特別快車
大陸特有,陸運,,高擋
大陸特有,陸運,,停車區
大陸特有,陸運,,通聯卡
大陸特有,陸運,,硬臥
大陸特有,陸運,,硬席
大陸特有,陸運,,硬座
大陸特有,陸運,,黑車
大陸特有,陸運,,擺渡車
大陸特有,陸運,,路肩
大陸特有,陸運,,道牙/馬路牙子
大陸特有,陸運,,摩的
大陸特有,陸運,,整裝車
大陸特有,陸運,,蹭車
大陸特有,陸運,,專列
大陸特有,陸運,,臨客
大陸特有,陸運,,藍牌
大陸特有,陸運,,軟臥
大陸特有,陸運,,軟席
大陸特有,陸運,,軟座
大陸特有,陸運,,載重汽車
大陸特有,陸運,,輔路/輔道
大陸特有,陸運,,悶子車/悶罐車
大陸特有,陸運,,駝峯
大陸特有,陸運,,微型車
大陸特有,陸運,,加車
大陸特有,陸運,,助力車
大陸特有,陸運,,應急停車帶/緊急停車道
大陸特有,陸運,,八縱八橫
大陸特有,陸運,,電單車
大陸特有,陸運,,輕騎 
大陸特有,陸運,,車改
大陸特有,陸運,,車補
大陸特有,陸運,,鐵老大
大陸特有,陸運,,車居
大陸特有,陸運,,車容
大陸特有,陸運,,管段
同實異名,交通管理,平交道,道口
同實異名,交通管理,交通法規,交通法規/交規
同實異名,交通管理,交警/交通警察,交警/交通警察/交通警
同實異名,交通管理,尖峰時間,交通高峯/高峯時間
同實異名,交通管理,行照/行車執照,行駛證 
同實異名,交通管理,快車道,快車道/快行線
同實異名,交通管理,紐澤西護欄,新澤西護欄/新澤西式護欄
同實異名,交通管理,高乘載車道/高乘載專用道,多成員車輛專用道/多成員車輛專用車道
同實異名,交通管理,高峰時間/尖峰時間,高峯時間
同實異名,交通管理,高峰期/尖峰期,高峯期
同實異名,交通管理,假牌,假牌/套牌
同實異名,交通管理,通關機/驗票閘門,閘機
同實異名,交通管理,斑馬線,斑馬線/人行橫道
同實異名,交通管理,慢車道,慢車道/慢行道
同實異名,交通管理,駕訓班/汽車駕駛訓練班,駕校 
同實異名,交通管理,雙黃線,雙黃線/中心雙實線
臺灣特有,交通管理,交通義警,
臺灣特有,交通管理,回堵,
臺灣特有,交通管理,紅單,
臺灣特有,交通管理,飛安,
臺灣特有,交通管理,義交/交通義警/義勇交通警察,
臺灣特有,交通管理,劃座位,
臺灣特有,交通管理,機車停等區,
臺灣特有,交通管理,離峰期,
大陸特有,交通管理,,一地兩檢
大陸特有,交通管理,,勸睡區
大陸特有,交通管理,,車本
大陸特有,交通管理,,車管所/車輛管理所
大陸特有,交通管理,,電子警察
大陸特有,交通管理,,交通協管員
大陸特有,交通管理,,裏手
大陸特有,交通管理,,咪表
大陸特有,交通管理,,趕點
大陸特有,交通管理,,排堵保暢
大陸特有,交通管理,,添堵
大陸特有,交通管理,,提速圈
大陸特有,交通管理,,聯檢
大陸特有,交通管理,,集疏運
大陸特有,交通管理,,路卡
大陸特有,交通管理,,路條
大陸特有,交通管理,,路規
大陸特有,交通管理,,隔離墩
大陸特有,交通管理,,綠色通道
大陸特有,交通管理,,軌道站/空軌站/輕軌站
大陸特有,交通管理,,違規記分
同實異名,其他,天橋/陸橋,天橋/過街橋/過街天橋
同實異名,其他,月臺票,月臺票/站臺票
同實異名,其他,快遞,快遞/特快專遞
同實異名,其他,來回票/去回票,來回票/往返票
同實異名,其他,飛行汽車/飛行車,飛行汽車 
同實異名,其他,徒步區/行人徒步區,步行街
同實異名,其他,貨櫃,貨櫃/集裝箱
同實異名,其他,運能,運能/運力
同實異名,其他,複合運輸,複合運輸/多式聯運
同實異名,其他,導盲道,導盲道/盲道
同實異名,其他,導盲磚,盲道磚 
同實異名,其他,排檔/排擋,排擋
同名異實,其他,延長線,延長線
同名異實,其他,脫線,脫線
同名異實,其他,監理所,監理所
臺灣特有,其他,早鳥票,
大陸特有,其他,,一票式
大陸特有,其他,,中轉
大陸特有,其他,,冬運
大陸特有,其他,,正橋
大陸特有,其他,,回空
大陸特有,其他,,宅急送
大陸特有,其他,,西氣東輸
大陸特有,其他,,西電東送/西電東輸
大陸特有,其他,,免票
大陸特有,其他,,封航
大陸特有,其他,,春運
大陸特有,其他,,乘務
大陸特有,其他,,值乘
大陸特有,其他,,航模
大陸特有,其他,,暑運
大陸特有,其他,,聯調
大陸特有,其他,,集運
大陸特有,其他,,路風
大陸特有,其他,,路難
大陸特有,其他,,零擔
大陸特有,其他,,慢件
大陸特有,其他,,管網
大陸特有,其他,,駕齡
大陸特有,其他,,封航令
大陸特有,其他,,工交
大陸特有,其他,,左行右立
同實異名,消費購物,保存期限,保存期限/保質期
同實異名,消費購物,保固,保修
同實異名,消費購物,保固期,保修期
同實異名,消費購物,展銷/展售,展銷
同實異名,消費購物,展櫃/展示櫃,展櫃/展示櫃/展櫥
同實異名,消費購物,破盤價,破盤價/破冰價
同實異名,消費購物,售報機/販報機,售報機
同實異名,消費購物,商業街/商店街,商業街
同實異名,消費購物,推車/手推車,推車/手推車/手車
同實異名,消費購物,販賣部,小賣部
同實異名,消費購物,販賣機/自動販賣機,販賣機/自動販賣機 /自動售貨機
同實異名,消費購物,散票,散票/零票
同實異名,消費購物,超市/超級市場,超市/超級市場/自選市場/自選商場
同實異名,消費購物,瑕疵品,殘品 /殘次品 
同實異名,消費購物,置入式廣告,隱性廣告/嵌入式廣告/植入式廣告
同實異名,消費購物,零首期/零頭款,零首期/零首付
同實異名,消費購物,綠色標誌/環境標誌/綠色標章,綠色標誌/環境標誌
同實異名,消費購物,網購/網上購物/網路購物,網購/網上購物/網絡購物 
同實異名,消費購物,熱門商品,熱門商品/緊俏商品
同實異名,消費購物,髮廊,髮廊/髮屋
同實異名,消費購物,頭期款,頭期款/首付
同實異名,消費購物,擺攤/擺攤子/擺地攤,擺攤/擺攤子/擺地攤/練攤兒
同實異名,消費購物,禮券,禮券/代幣券/代金券
同名異實,消費購物,定金,定金
同名異實,消費購物,定錢,定錢
同名異實,消費購物,消協,消協
同名異實,消費購物,聯保,聯保
臺灣特有,消費購物,打書,
臺灣特有,消費購物,正字標記,
臺灣特有,消費購物,早鳥優惠,
臺灣特有,消費購物,型錄式廣告,
臺灣特有,消費購物,消基會/消費者文教基金會,
臺灣特有,消費購物,理容院,
臺灣特有,消費購物,超商,
臺灣特有,消費購物,業配文,
臺灣特有,消費購物,滿額禮,
臺灣特有,消費購物,環保標章,
臺灣特有,消費購物,藥妝店,
大陸特有,消費購物,,找贖
大陸特有,消費購物,,二路貨
大陸特有,消費購物,,人情消費
大陸特有,消費購物,,三無產品
大陸特有,消費購物,,三包
大陸特有,消費購物,,夕陽市場
大陸特有,消費購物,,大路貨
大陸特有,消費購物,,小票/購物小票
大陸特有,消費購物,,馬路市場
大陸特有,消費購物,,友誼商店
大陸特有,消費購物,,雙信
大陸特有,消費購物,,幣市
大陸特有,消費購物,,氣站
大陸特有,消費購物,,水吧
大陸特有,消費購物,,車馬店
大陸特有,消費購物,,出票
大陸特有,消費購物,,出攤兒
大陸特有,消費購物,,生活資料/消費資料
大陸特有,消費購物,,農批
大陸特有,消費購物,,農貿市場
大陸特有,消費購物,,名優產品
大陸特有,消費購物,,名特優新
大陸特有,消費購物,,兩不找
大陸特有,消費購物,,估堆兒
大陸特有,消費購物,,報亭/報刊亭
大陸特有,消費購物,,國優
大陸特有,消費購物,,國煙
大陸特有,消費購物,,外菸
大陸特有,消費購物,,拆零
大陸特有,消費購物,,明碼標價
大陸特有,消費購物,,返修
大陸特有,消費購物,,俏賣/俏銷
大陸特有,消費購物,,星評
大陸特有,消費購物,,音樂茶座
大陸特有,消費購物,,倒掛
大陸特有,消費購物,,哭吧
大陸特有,消費購物,,殘次
大陸特有,消費購物,,氧吧
大陸特有,消費購物,,起步價
大陸特有,消費購物,,適銷
大陸特有,消費購物,,逆價
大陸特有,消費購物,,副品
大陸特有,消費購物,,唱付
大陸特有,消費購物,,唱收
大陸特有,消費購物,,商亭
大陸特有,消費購物,,商品城
大陸特有,消費購物,,商廈
大陸特有,消費購物,,彩擴
大陸特有,消費購物,,彩擴店
大陸特有,消費購物,,推展禮
大陸特有,消費購物,,斷市
大陸特有,消費購物,,斷檔
大陸特有,消費購物,,足沐店/足浴店/浴足店/腳沐店
大陸特有,消費購物,,虛高
大陸特有,消費購物,,虛假廣告
大陸特有,消費購物,,部優
大陸特有,消費購物,,野廣告
大陸特有,消費購物,,割價
大陸特有,消費購物,,遊商
大陸特有,消費購物,,等內
大陸特有,消費購物,,等外
大陸特有,消費購物,,菜店
大陸特有,消費購物,,菜點
大陸特有,消費購物,,菜籃子
大陸特有,消費購物,,糧票
大陸特有,消費購物,,隨行就市
大陸特有,消費購物,,零利肉
大陸特有,消費購物,,零利藥
大陸特有,消費購物,,影樓
大陸特有,消費購物,,霸級市場
